2026-06-19 23:34:10,405 | DEBUG | app.services.application_service | Company Name: Google
2026-06-20 09:33:14,871 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133B2050>
2026-06-20 09:33:14,871 | DEBUG | app.api.applications | Route company_name: Company 6
2026-06-20 09:33:14,883 | DEBUG | app.services.application_service | Company Name: Company 7
2026-06-20 09:33:14,887 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:14,887 | DEBUG | app.services.application_service | company CREATED: ID is 10, name=Company 7
2026-06-20 09:33:14,887 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 10, 'user_id': 2}
2026-06-20 09:33:14,887 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133B0DD0>
2026-06-20 09:33:14,887 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:14,899 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133B0DD0>
2026-06-20 09:33:14,899 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D113368C50>
2026-06-20 09:33:14,899 | DEBUG | app.repos.application_repository | company name after refresh: Company 7
2026-06-20 09:33:14,899 | DEBUG | app.services.application_service | Application company ID: 10
2026-06-20 09:33:14,899 | DEBUG | app.services.application_service | Application name attr: Company 7
2026-06-20 09:33:14,899 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133B0DD0>
2026-06-20 09:33:14,899 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335A150>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 895110, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 10, 'role': 'Developer', 'id': 10, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 895110, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D113368C50>}
2026-06-20 09:33:14,899 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D113368C50>
2026-06-20 09:33:14,899 | DEBUG | app.api.applications | Route company_name: Company 7
2026-06-20 09:33:14,915 | DEBUG | app.services.application_service | Company Name: Company 8
2026-06-20 09:33:14,915 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:14,923 | DEBUG | app.services.application_service | company CREATED: ID is 11, name=Company 8
2026-06-20 09:33:14,923 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 11, 'user_id': 2}
2026-06-20 09:33:14,923 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133B0550>
2026-06-20 09:33:14,923 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:14,928 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133B0550>
2026-06-20 09:33:14,932 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133B15D0>
2026-06-20 09:33:14,932 | DEBUG | app.repos.application_repository | company name after refresh: Company 8
2026-06-20 09:33:14,932 | DEBUG | app.services.application_service | Application company ID: 11
2026-06-20 09:33:14,932 | DEBUG | app.services.application_service | Application name attr: Company 8
2026-06-20 09:33:14,932 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133B0550>
2026-06-20 09:33:14,932 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B6B0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 923632, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 11, 'role': 'Developer', 'id': 11, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 923632, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D1133B15D0>}
2026-06-20 09:33:14,932 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133B15D0>
2026-06-20 09:33:14,932 | DEBUG | app.api.applications | Route company_name: Company 8
2026-06-20 09:33:14,947 | DEBUG | app.services.application_service | Company Name: Company 9
2026-06-20 09:33:14,947 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:14,947 | DEBUG | app.services.application_service | company CREATED: ID is 12, name=Company 9
2026-06-20 09:33:14,947 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 12, 'user_id': 2}
2026-06-20 09:33:14,947 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D112E33890>
2026-06-20 09:33:14,947 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:14,958 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D112E33890>
2026-06-20 09:33:14,963 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133B1D90>
2026-06-20 09:33:14,963 | DEBUG | app.repos.application_repository | company name after refresh: Company 9
2026-06-20 09:33:14,963 | DEBUG | app.services.application_service | Application company ID: 12
2026-06-20 09:33:14,963 | DEBUG | app.services.application_service | Application name attr: Company 9
2026-06-20 09:33:14,963 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D112E33890>
2026-06-20 09:33:14,963 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B890>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 958412, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 12, 'role': 'Developer', 'id': 12, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 958412, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D1133B1D90>}
2026-06-20 09:33:14,963 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133B1D90>
2026-06-20 09:33:14,966 | DEBUG | app.api.applications | Route company_name: Company 9
2026-06-20 09:33:14,979 | DEBUG | app.services.application_service | Company Name: Company 10
2026-06-20 09:33:14,979 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:14,979 | DEBUG | app.services.application_service | company CREATED: ID is 13, name=Company 10
2026-06-20 09:33:14,979 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 13, 'user_id': 2}
2026-06-20 09:33:14,979 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D112E335D0>
2026-06-20 09:33:14,979 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:14,979 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D112E335D0>
2026-06-20 09:33:14,995 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D113397250>
2026-06-20 09:33:14,995 | DEBUG | app.repos.application_repository | company name after refresh: Company 10
2026-06-20 09:33:14,995 | DEBUG | app.services.application_service | Application company ID: 13
2026-06-20 09:33:14,995 | DEBUG | app.services.application_service | Application name attr: Company 10
2026-06-20 09:33:14,995 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D112E335D0>
2026-06-20 09:33:14,995 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335A150>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 979377, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 13, 'role': 'Developer', 'id': 13, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 14, 979377, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D113397250>}
2026-06-20 09:33:14,995 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D113397250>
2026-06-20 09:33:14,995 | DEBUG | app.api.applications | Route company_name: Company 10
2026-06-20 09:33:15,011 | DEBUG | app.services.application_service | Company Name: Company 11
2026-06-20 09:33:15,011 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:15,016 | DEBUG | app.services.application_service | company CREATED: ID is 14, name=Company 11
2026-06-20 09:33:15,016 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 14, 'user_id': 2}
2026-06-20 09:33:15,019 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133C4490>
2026-06-20 09:33:15,019 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:15,019 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133C4490>
2026-06-20 09:33:15,019 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133C77D0>
2026-06-20 09:33:15,019 | DEBUG | app.repos.application_repository | company name after refresh: Company 11
2026-06-20 09:33:15,019 | DEBUG | app.services.application_service | Application company ID: 14
2026-06-20 09:33:15,019 | DEBUG | app.services.application_service | Application name attr: Company 11
2026-06-20 09:33:15,028 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133C4490>
2026-06-20 09:33:15,028 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335BEF0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 19681, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 14, 'role': 'Developer', 'id': 14, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 19681, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D1133C77D0>}
2026-06-20 09:33:15,028 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133C77D0>
2026-06-20 09:33:15,028 | DEBUG | app.api.applications | Route company_name: Company 11
2026-06-20 09:33:15,036 | DEBUG | app.services.application_service | Company Name: Company 12
2026-06-20 09:33:15,044 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:15,044 | DEBUG | app.services.application_service | company CREATED: ID is 15, name=Company 12
2026-06-20 09:33:15,044 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 15, 'user_id': 2}
2026-06-20 09:33:15,044 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133C6ED0>
2026-06-20 09:33:15,044 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:15,051 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133C6ED0>
2026-06-20 09:33:15,051 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133C4690>
2026-06-20 09:33:15,051 | DEBUG | app.repos.application_repository | company name after refresh: Company 12
2026-06-20 09:33:15,051 | DEBUG | app.services.application_service | Application company ID: 15
2026-06-20 09:33:15,051 | DEBUG | app.services.application_service | Application name attr: Company 12
2026-06-20 09:33:15,051 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133C6ED0>
2026-06-20 09:33:15,051 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D1133F0110>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 51532, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 15, 'role': 'Developer', 'id': 15, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 51532, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D1133C4690>}
2026-06-20 09:33:15,051 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133C4690>
2026-06-20 09:33:15,051 | DEBUG | app.api.applications | Route company_name: Company 12
2026-06-20 09:33:15,073 | DEBUG | app.services.application_service | Company Name: Company 13
2026-06-20 09:33:15,073 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:15,073 | DEBUG | app.services.application_service | company CREATED: ID is 16, name=Company 13
2026-06-20 09:33:15,073 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 16, 'user_id': 2}
2026-06-20 09:33:15,073 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133A4110>
2026-06-20 09:33:15,073 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:15,088 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133A4110>
2026-06-20 09:33:15,088 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133C69D0>
2026-06-20 09:33:15,088 | DEBUG | app.repos.application_repository | company name after refresh: Company 13
2026-06-20 09:33:15,088 | DEBUG | app.services.application_service | Application company ID: 16
2026-06-20 09:33:15,088 | DEBUG | app.services.application_service | Application name attr: Company 13
2026-06-20 09:33:15,088 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133A4110>
2026-06-20 09:33:15,088 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335BBF0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 83059, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 16, 'role': 'Developer', 'id': 16, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 83059, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D1133C69D0>}
2026-06-20 09:33:15,088 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133C69D0>
2026-06-20 09:33:15,092 | DEBUG | app.api.applications | Route company_name: Company 13
2026-06-20 09:33:15,105 | DEBUG | app.services.application_service | Company Name: Company 14
2026-06-20 09:33:15,105 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:15,105 | DEBUG | app.services.application_service | company CREATED: ID is 17, name=Company 14
2026-06-20 09:33:15,105 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 17, 'user_id': 2}
2026-06-20 09:33:15,105 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133C6E10>
2026-06-20 09:33:15,105 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:15,120 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133C6E10>
2026-06-20 09:33:15,121 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133B3D90>
2026-06-20 09:33:15,121 | DEBUG | app.repos.application_repository | company name after refresh: Company 14
2026-06-20 09:33:15,121 | DEBUG | app.services.application_service | Application company ID: 17
2026-06-20 09:33:15,121 | DEBUG | app.services.application_service | Application name attr: Company 14
2026-06-20 09:33:15,121 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133C6E10>
2026-06-20 09:33:15,124 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335BD70>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 115512, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 17, 'role': 'Developer', 'id': 17, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 115512, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000001D1133B3D90>}
2026-06-20 09:33:15,124 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133B3D90>
2026-06-20 09:33:15,124 | DEBUG | app.api.applications | Route company_name: Company 14
2026-06-20 09:33:15,141 | DEBUG | app.repos.application_repository | Base count: 15
2026-06-20 09:33:15,143 | DEBUG | app.repos.application_repository | Final result count: 10
2026-06-20 09:33:15,162 | DEBUG | app.repos.application_repository | Final results: ['Company 14', 'Company 13', 'Company 12', 'Company 11', 'Company 10', 'Company 9', 'Company 8', 'Company 7', 'Company 6', 'Company 5']
2026-06-20 09:33:15,965 | DEBUG | app.services.application_service | Company Name: Company 0
2026-06-20 09:33:15,965 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:15,965 | DEBUG | app.services.application_service | company CREATED: ID is 18, name=Company 0
2026-06-20 09:33:15,965 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 18, 'user_id': 3}
2026-06-20 09:33:15,965 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D113363E90>
2026-06-20 09:33:15,965 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:15,976 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D113363E90>
2026-06-20 09:33:15,981 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133A7D10>
2026-06-20 09:33:15,981 | DEBUG | app.repos.application_repository | company name after refresh: Company 0
2026-06-20 09:33:15,981 | DEBUG | app.services.application_service | Application company ID: 18
2026-06-20 09:33:15,981 | DEBUG | app.services.application_service | Application name attr: Company 0
2026-06-20 09:33:15,981 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D113363E90>
2026-06-20 09:33:15,981 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11324C4D0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 976945, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 18, 'role': 'Developer', 'id': 18, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 15, 976945, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D1133A7D10>}
2026-06-20 09:33:15,981 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133A7D10>
2026-06-20 09:33:15,981 | DEBUG | app.api.applications | Route company_name: Company 0
2026-06-20 09:33:15,997 | DEBUG | app.services.application_service | Company Name: Company 1
2026-06-20 09:33:15,997 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,003 | DEBUG | app.services.application_service | company CREATED: ID is 19, name=Company 1
2026-06-20 09:33:16,003 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 19, 'user_id': 3}
2026-06-20 09:33:16,003 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133A5790>
2026-06-20 09:33:16,003 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,007 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133A5790>
2026-06-20 09:33:16,013 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D112E2AA10>
2026-06-20 09:33:16,013 | DEBUG | app.repos.application_repository | company name after refresh: Company 1
2026-06-20 09:33:16,013 | DEBUG | app.services.application_service | Application company ID: 19
2026-06-20 09:33:16,013 | DEBUG | app.services.application_service | Application name attr: Company 1
2026-06-20 09:33:16,013 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133A5790>
2026-06-20 09:33:16,013 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D1133586B0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 7081, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 19, 'role': 'Developer', 'id': 19, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 7081, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D112E2AA10>}
2026-06-20 09:33:16,013 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D112E2AA10>
2026-06-20 09:33:16,013 | DEBUG | app.api.applications | Route company_name: Company 1
2026-06-20 09:33:16,026 | DEBUG | app.services.application_service | Company Name: Company 2
2026-06-20 09:33:16,030 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,037 | DEBUG | app.services.application_service | company CREATED: ID is 20, name=Company 2
2026-06-20 09:33:16,037 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 20, 'user_id': 3}
2026-06-20 09:33:16,037 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133C5790>
2026-06-20 09:33:16,037 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,043 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133C5790>
2026-06-20 09:33:16,045 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133953D0>
2026-06-20 09:33:16,045 | DEBUG | app.repos.application_repository | company name after refresh: Company 2
2026-06-20 09:33:16,047 | DEBUG | app.services.application_service | Application company ID: 20
2026-06-20 09:33:16,047 | DEBUG | app.services.application_service | Application name attr: Company 2
2026-06-20 09:33:16,047 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133C5790>
2026-06-20 09:33:16,047 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D113359C10>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 39276, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 20, 'role': 'Developer', 'id': 20, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 39276, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D1133953D0>}
2026-06-20 09:33:16,047 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133953D0>
2026-06-20 09:33:16,047 | DEBUG | app.api.applications | Route company_name: Company 2
2026-06-20 09:33:16,061 | DEBUG | app.services.application_service | Company Name: Company 3
2026-06-20 09:33:16,061 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,068 | DEBUG | app.services.application_service | company CREATED: ID is 21, name=Company 3
2026-06-20 09:33:16,068 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 21, 'user_id': 3}
2026-06-20 09:33:16,068 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133C5ED0>
2026-06-20 09:33:16,073 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,073 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133C5ED0>
2026-06-20 09:33:16,073 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133C4F50>
2026-06-20 09:33:16,073 | DEBUG | app.repos.application_repository | company name after refresh: Company 3
2026-06-20 09:33:16,073 | DEBUG | app.services.application_service | Application company ID: 21
2026-06-20 09:33:16,073 | DEBUG | app.services.application_service | Application name attr: Company 3
2026-06-20 09:33:16,073 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133C5ED0>
2026-06-20 09:33:16,073 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335AE70>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 73717, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 21, 'role': 'Developer', 'id': 21, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 73717, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D1133C4F50>}
2026-06-20 09:33:16,073 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133C4F50>
2026-06-20 09:33:16,073 | DEBUG | app.api.applications | Route company_name: Company 3
2026-06-20 09:33:16,089 | DEBUG | app.services.application_service | Company Name: Company 4
2026-06-20 09:33:16,089 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,104 | DEBUG | app.services.application_service | company CREATED: ID is 22, name=Company 4
